Question,Location Name,Answer,Count
Source of Income,Morogoro,None,14.881260
Source of Income,Morogoro,Casual wage,288.999940
Source of Income,Morogoro,Transfers,29.380940
Source of Income,Buhigwe,Farming,5453.680480
Source of Income,Buhigwe,Pension,5.940000
Source of Income,Buhigwe,Formal wage,43.642500
Source of Income,Buhigwe,Own business,142.981480
Source of Income,Buhigwe,Home maker,52.644720
Source of Income,Buhigwe,None,99.465920
Source of Income,Buhigwe,Casual wage,418.125380
Source of Income,Buhigwe,Transfers,17.820000
Source of Income,Shinyanga Urban,Farming,3130.112470
Source of Income,Shinyanga Urban,Pension,83.274640
Source of Income,Shinyanga Urban,Formal wage,815.915980
Source of Income,Shinyanga Urban,Own business,2859.054440
Source of Income,Shinyanga Urban,Home maker,9.060610
Source of Income,Shinyanga Urban,None,337.442820
Source of Income,Shinyanga Urban,Casual wage,946.726380
Source of Income,Shinyanga Urban,Transfers,272.401000
Source of Income,Nyang'wale,Farming,10549.015690
Source of Income,Nyang'wale,Pension,18.339990
Source of Income,Nyang'wale,Formal wage,173.809350
Source of Income,Nyang'wale,Own business,192.860710
Source of Income,Nyang'wale,Home maker,5.731250
Source of Income,Nyang'wale,None,87.879140
Source of Income,Nyang'wale,Casual wage,58.477770
Source of Income,Nyang'wale,Transfers,97.431250
Source of Income,Momba,Farming,4922.110280
Source of Income,Momba,Pension,0.0
Source of Income,Momba,Formal wage,71.949370
Source of Income,Momba,Own business,99.761800
Source of Income,Momba,Home maker,12.673320
Source of Income,Momba,None,46.968460
Source of Income,Momba,Casual wage,198.833910
Source of Income,Momba,Transfers,8.448880
Source of Income,Mbeya Urban,Farming,2069.504150
Source of Income,Mbeya Urban,Pension,99.514690
Source of Income,Mbeya Urban,Formal wage,427.776670
Source of Income,Mbeya Urban,Own business,2137.247780
Source of Income,Mbeya Urban,Home maker,0.0
Source of Income,Mbeya Urban,None,69.873300
Source of Income,Mbeya Urban,Casual wage,511.220550
Source of Income,Mbeya Urban,Transfers,75.537400
Source of Income,Masasi,Farming,4345.949360
Source of Income,Masasi,Pension,20.071440
Source of Income,Masasi,Formal wage,165.193890
Source of Income,Masasi,Own business,289.362170
Source of Income,Masasi,Home maker,25.545450
Source of Income,Masasi,None,212.972240
Source of Income,Masasi,Casual wage,124.018230
Source of Income,Masasi,Transfers,121.226280
Source of Income,Temeke,Farming,146.979120
Source of Income,Temeke,Pension,75.781880
Source of Income,Temeke,Formal wage,577.511480
Source of Income,Temeke,Own business,1891.880070
Source of Income,Temeke,Home maker,19.389910
Source of Income,Temeke,None,0.0
Source of Income,Temeke,Casual wage,418.673690
Source of Income,Temeke,Transfers,90.849560
Source of Income,Ludewa,Farming,4690.432170
Source of Income,Ludewa,Pension,6.138100
Source of Income,Ludewa,Formal wage,179.454550
Source of Income,Ludewa,Own business,193.647590
Source of Income,Ludewa,Home maker,220.909390
Source of Income,Ludewa,None,125.784260
Source of Income,Ludewa,Casual wage,237.801300
Source of Income,Ludewa,Transfers,48.286380
Source of Income,Kalambo,Farming,5118.222640
Source of Income,Kalambo,Pension,7.385180
Source of Income,Kalambo,Formal wage,75.995970
Source of Income,Kalambo,Own business,373.293720
Source of Income,Kalambo,Home maker,4.747620
Source of Income,Kalambo,None,123.576500
Source of Income,Kalambo,Casual wage,364.781400
Source of Income,Kalambo,Transfers,19.847690
Source of Income,Nanyumbu,Farming,5865.369890
Source of Income,Nanyumbu,Pension,0.0
Source of Income,Nanyumbu,Formal wage,11.963400
Source of Income,Nanyumbu,Own business,137.571630
Source of Income,Nanyumbu,Home maker,10.592600
Source of Income,Nanyumbu,None,37.736130
Source of Income,Nanyumbu,Casual wage,47.379080
Source of Income,Nanyumbu,Transfers,6.809520
Source of Income,Nzega,Farming,4649.712270
Source of Income,Nzega,Pension,7.626660
Source of Income,Nzega,Formal wage,142.727610
Source of Income,Nzega,Own business,262.608770
Source of Income,Nzega,Home maker,41.485680
Source of Income,Nzega,None,12.257130
Source of Income,Nzega,Casual wage,201.278880
Source of Income,Nzega,Transfers,26.784110
Source of Income,Bukoba Rural,Farming,2995.679900
Source of Income,Bukoba Rural,Pension,0.0
Source of Income,Bukoba Rural,Formal wage,91.800010
Source of Income,Bukoba Rural,Own business,506.621750
Source of Income,Bukoba Rural,Home maker,78.499950
Source of Income,Bukoba Rural,None,136.166680
Source of Income,Bukoba Rural,Casual wage,361.616400
Source of Income,Bukoba Rural,Transfers,123.021580
Source of Income,Mkuranga,Farming,4624.491000
Source of Income,Mkuranga,Pension,54.282940
Source of Income,Mkuranga,Formal wage,183.104470
Source of Income,Mkuranga,Own business,1229.396190
Source of Income,Mkuranga,Home maker,157.304000
Source of Income,Mkuranga,None,134.351560
Source of Income,Mkuranga,Casual wage,570.134480
Source of Income,Mkuranga,Transfers,99.577760
Source of Income,Handeni,Farming,8102.092970
Source of Income,Handeni,Pension,26.854560
Source of Income,Handeni,Formal wage,71.335670
Source of Income,Handeni,Own business,604.110900
Source of Income,Handeni,Home maker,0.0
Source of Income,Handeni,None,30.505360
Source of Income,Handeni,Casual wage,202.950570
Source of Income,Handeni,Transfers,0.0
Source of Income,Rungwe,Farming,4861.986550
Source of Income,Rungwe,Pension,26.784720
Source of Income,Rungwe,Formal wage,272.680450
Source of Income,Rungwe,Own business,612.773610
Source of Income,Rungwe,Home maker,17.905530
Source of Income,Rungwe,None,132.775890
Source of Income,Rungwe,Casual wage,142.381640
Source of Income,Rungwe,Transfers,45.406540
Source of Income,Babati,Farming,8081.424260
Source of Income,Babati,Pension,34.587480
Source of Income,Babati,Formal wage,126.459120
Source of Income,Babati,Own business,424.605380
Source of Income,Babati,Home maker,44.003840
Source of Income,Babati,None,28.290060
Source of Income,Babati,Casual wage,382.549260
Source of Income,Babati,Transfers,5.764580
Source of Income,Muheza,Farming,4938.129240
Source of Income,Muheza,Pension,111.585160
Source of Income,Muheza,Formal wage,200.109010
Source of Income,Muheza,Own business,801.988420
Source of Income,Muheza,Home maker,26.266000
Source of Income,Muheza,None,93.082540
Source of Income,Muheza,Casual wage,175.963910
Source of Income,Muheza,Transfers,100.181160
Source of Income,Mbinga,Farming,5358.280480
Source of Income,Mbinga,Pension,45.406290
Source of Income,Mbinga,Formal wage,59.911140
Source of Income,Mbinga,Own business,466.256000
Source of Income,Mbinga,Home maker,105.829790
Source of Income,Mbinga,None,0.0
Source of Income,Mbinga,Casual wage,429.125310
Source of Income,Mbinga,Transfers,16.372460
Source of Income,Iramba,Farming,7295.433990
Source of Income,Iramba,Pension,13.825000
Source of Income,Iramba,Formal wage,162.922470
Source of Income,Iramba,Own business,558.096220
Source of Income,Iramba,Home maker,0.0
Source of Income,Iramba,None,134.955960
Source of Income,Iramba,Casual wage,133.495340
Source of Income,Iramba,Transfers,6.144440
Source of Income,Korogwe,Farming,5703.406330
Source of Income,Korogwe,Pension,36.555570
Source of Income,Korogwe,Formal wage,159.365000
Source of Income,Korogwe,Own business,418.473160
Source of Income,Korogwe,Home maker,35.343480
Source of Income,Korogwe,None,140.896850
Source of Income,Korogwe,Casual wage,337.244600
Source of Income,Korogwe,Transfers,97.352230
Source of Income,Ngara,Farming,4299.390320
Source of Income,Ngara,Pension,12.637040
Source of Income,Ngara,Formal wage,125.184970
Source of Income,Ngara,Own business,181.376410
Source of Income,Ngara,Home maker,67.642030
Source of Income,Ngara,None,69.394190
Source of Income,Ngara,Casual wage,232.428990
Source of Income,Ngara,Transfers,35.699640
Source of Income,Kongwa,Farming,6633.377400
Source of Income,Kongwa,Pension,6.275000
Source of Income,Kongwa,Formal wage,72.582670
Source of Income,Kongwa,Own business,572.094380
Source of Income,Kongwa,Home maker,46.767540
Source of Income,Kongwa,None,32.060500
Source of Income,Kongwa,Casual wage,161.153080
Source of Income,Kongwa,Transfers,159.504770
Source of Income,Bunda,Farming,6218.012950
Source of Income,Bunda,Pension,70.640020
Source of Income,Bunda,Formal wage,186.638900
Source of Income,Bunda,Own business,1326.658000
Source of Income,Bunda,Home maker,317.180500
Source of Income,Bunda,None,0.0
Source of Income,Bunda,Casual wage,371.100100
Source of Income,Bunda,Transfers,96.663900
Source of Income,Arusha Urban,Farming,657.286820
Source of Income,Arusha Urban,Pension,68.560700
Source of Income,Arusha Urban,Formal wage,939.517400
Source of Income,Arusha Urban,Own business,2794.017170
Source of Income,Arusha Urban,Home maker,122.062800
Source of Income,Arusha Urban,None,110.391260
Source of Income,Arusha Urban,Casual wage,873.562260
Source of Income,Arusha Urban,Transfers,12.592710
Source of Income,Kilwa,Farming,6121.373010
Source of Income,Kilwa,Pension,109.183920
Source of Income,Kilwa,Formal wage,202.088110
Source of Income,Kilwa,Own business,372.387090
Source of Income,Kilwa,Home maker,0.0
Source of Income,Kilwa,None,66.162310
Source of Income,Kilwa,Casual wage,56.168970
Source of Income,Kilwa,Transfers,71.861310
Source of Income,Kilombero,Farming,6182.513240
Source of Income,Kilombero,Pension,17.832230
Source of Income,Kilombero,Formal wage,147.412740
Source of Income,Kilombero,Own business,501.356290
Source of Income,Kilombero,Home maker,175.382730
Source of Income,Kilombero,None,9.726670
Source of Income,Kilombero,Casual wage,409.141790
Source of Income,Kilombero,Transfers,32.885380
Source of Income,Siha,Farming,4230.152320
Source of Income,Siha,Pension,55.202270
Source of Income,Siha,Formal wage,194.729570
Source of Income,Siha,Own business,389.709790
Source of Income,Siha,Home maker,53.708680
Source of Income,Siha,None,27.219040
Source of Income,Siha,Casual wage,700.129420
Source of Income,Siha,Transfers,77.053870
Source of Income,Lushoto,Farming,5531.474880
Source of Income,Lushoto,Pension,79.919590
Source of Income,Lushoto,Formal wage,106.067860
Source of Income,Lushoto,Own business,739.245140
Source of Income,Lushoto,Home maker,9.962960
Source of Income,Lushoto,None,54.252090
Source of Income,Lushoto,Casual wage,402.867690
Source of Income,Lushoto,Transfers,313.654790
Source of Income,Namtumbo,Farming,6214.586380
Source of Income,Namtumbo,Pension,7.809090
Source of Income,Namtumbo,Formal wage,116.388900
Source of Income,Namtumbo,Own business,109.110290
Source of Income,Namtumbo,Home maker,136.283610
Source of Income,Namtumbo,None,0.0
Source of Income,Namtumbo,Casual wage,12.743400
Source of Income,Namtumbo,Transfers,5.368750
Source of Income,Manyoni,Farming,6320.149760
Source of Income,Manyoni,Pension,28.638080
Source of Income,Manyoni,Formal wage,106.527920
Source of Income,Manyoni,Own business,849.125740
Source of Income,Manyoni,Home maker,143.444740
Source of Income,Manyoni,None,118.609560
Source of Income,Manyoni,Casual wage,420.485860
Source of Income,Manyoni,Transfers,51.432800
Source of Income,Nachingwea,Farming,4721.672520
Source of Income,Nachingwea,Pension,0.0
Source of Income,Nachingwea,Formal wage,54.116790
Source of Income,Nachingwea,Own business,327.061450
Source of Income,Nachingwea,Home maker,0.0
Source of Income,Nachingwea,None,83.815740
Source of Income,Nachingwea,Casual wage,60.079290
Source of Income,Nachingwea,Transfers,7.950000
Source of Income,Mpwapwa,Farming,5251.066190
Source of Income,Mpwapwa,Pension,84.541170
Source of Income,Mpwapwa,Formal wage,62.352740
Source of Income,Mpwapwa,Own business,808.268170
Source of Income,Mpwapwa,Home maker,337.656530
Source of Income,Mpwapwa,None,6.102220
Source of Income,Mpwapwa,Casual wage,410.137140
Source of Income,Mpwapwa,Transfers,223.610380
Source of Income,Karatu,Farming,6075.737600
Source of Income,Karatu,Pension,125.896320
Source of Income,Karatu,Formal wage,135.930840
Source of Income,Karatu,Own business,210.501930
Source of Income,Karatu,Home maker,425.640420
Source of Income,Karatu,None,25.078950
Source of Income,Karatu,Casual wage,552.695220
Source of Income,Karatu,Transfers,108.375840
Source of Income,Mvomero,Farming,4616.668030
Source of Income,Mvomero,Pension,34.746680
Source of Income,Mvomero,Formal wage,300.527910
Source of Income,Mvomero,Own business,754.317300
Source of Income,Mvomero,Home maker,54.576830
Source of Income,Mvomero,None,69.906940
Source of Income,Mvomero,Casual wage,280.288890
Source of Income,Mvomero,Transfers,61.968010
Source of Income,Igunga,Farming,6897.749210
Source of Income,Igunga,Pension,10.433340
Source of Income,Igunga,Formal wage,111.663550
Source of Income,Igunga,Own business,278.716450
Source of Income,Igunga,Home maker,13.178960
Source of Income,Igunga,None,0.0
Source of Income,Igunga,Casual wage,145.743730
Source of Income,Igunga,Transfers,0.0
Source of Income,Shinyanga Rural,Farming,9122.991150
Source of Income,Shinyanga Rural,Pension,106.364440
Source of Income,Shinyanga Rural,Formal wage,138.563670
Source of Income,Shinyanga Rural,Own business,325.324440
Source of Income,Shinyanga Rural,Home maker,0.0
Source of Income,Shinyanga Rural,None,95.949680
Source of Income,Shinyanga Rural,Casual wage,80.555440
Source of Income,Shinyanga Rural,Transfers,53.146150
Source of Income,Kondoa,Farming,6671.922250
Source of Income,Kondoa,Pension,16.664700
Source of Income,Kondoa,Formal wage,138.813420
Source of Income,Kondoa,Own business,410.726230
Source of Income,Kondoa,Home maker,41.970360
Source of Income,Kondoa,None,245.021900
Source of Income,Kondoa,Casual wage,449.544680
Source of Income,Kondoa,Transfers,93.762680
Source of Income,Kahama Township Authority,Farming,5986.169050
Source of Income,Kahama Township Authority,Pension,45.650010
Source of Income,Kahama Township Authority,Formal wage,371.591850
Source of Income,Kahama Township Authority,Own business,1663.427250
Source of Income,Kahama Township Authority,Home maker,24.346660
Source of Income,Kahama Township Authority,None,90.999040
Source of Income,Kahama Township Authority,Casual wage,412.959580
Source of Income,Kahama Township Authority,Transfers,74.423330
Source of Income,Mbeya Rural,Farming,4918.064090
Source of Income,Mbeya Rural,Pension,6.159520
Source of Income,Mbeya Rural,Formal wage,14.654030
Source of Income,Mbeya Rural,Own business,551.704400
Source of Income,Mbeya Rural,Home maker,34.659150
Source of Income,Mbeya Rural,None,12.319040
Source of Income,Mbeya Rural,Casual wage,136.800590
Source of Income,Mbeya Rural,Transfers,41.999250
Source of Income,Tandahimba,Farming,5263.889840
Source of Income,Tandahimba,Pension,66.760820
Source of Income,Tandahimba,Formal wage,34.988320
Source of Income,Tandahimba,Own business,291.451500
Source of Income,Tandahimba,Home maker,0.0
Source of Income,Tandahimba,None,6.664440
Source of Income,Tandahimba,Casual wage,65.735680
Source of Income,Tandahimba,Transfers,18.175760
Source of Income,Iringa Rural,Farming,5516.960900
Source of Income,Iringa Rural,Pension,77.125340
Source of Income,Iringa Rural,Formal wage,99.938440
Source of Income,Iringa Rural,Own business,679.516180
Source of Income,Iringa Rural,Home maker,64.246140
Source of Income,Iringa Rural,None,142.143380
Source of Income,Iringa Rural,Casual wage,241.044040
Source of Income,Iringa Rural,Transfers,15.466660
Source of Income,Liwale,Farming,5924.516080
